year,country_name,athlete_name,medal_type,athlete_photo_url
2020,Cuba,Leuris PUPO,SILVER,https://olympics.com/en/athletes/leuris-pupo
2020,France,Jean QUIQUAMPOIX,GOLD,https://olympics.com/en/athletes/jean-quiquampoix
2020,People's Republic of China,Yuehong LI,BRONZE,https://olympics.com/en/athletes/yuehong-li
2020,People's Republic of China,Lihao SHENG,SILVER,https://olympics.com/en/athletes/lihao-sheng
2020,United States of America,William SHANER,GOLD,https://olympics.com/en/athletes/william-shaner
2020,People's Republic of China,Haoran YANG,BRONZE,https://olympics.com/en/athletes/haoran-yang
2020,People's Republic of China,Qian YANG,GOLD,https://olympics.com/en/athletes/qian-yang
2020,Switzerland,Nina CHRISTEN,BRONZE,https://olympics.com/en/athletes/nina-christen
2020,ROC,Anastasiia GALASHINA,SILVER,https://olympics.com/en/athletes/anastasiia-galashina
2020,Czech Republic,Jiri LIPTAK,GOLD,https://olympics.com/en/athletes/jiri-liptak
2020,Great Britain,Matthew John COWARD HOLLEY,BRONZE,https://olympics.com/en/athletes/matthew-john-coward-holley
2020,Czech Republic,David KOSTELECKY,SILVER,https://olympics.com/en/athletes/david-kostelecky
2020,United States of America,Amber ENGLISH,GOLD,https://olympics.com/en/athletes/amber-english
2020,People's Republic of China,Meng WEI,BRONZE,https://olympics.com/en/athletes/meng-wei
2020,Italy,Diana BACOSI,SILVER,https://olympics.com/en/athletes/diana-bacosi
2020,Slovakia,Zuzana STEFECEKOVA,GOLD,https://olympics.com/en/athletes/zuzana-stefecekova
2020,United States of America,Kayle BROWNING,SILVER,https://olympics.com/en/athletes/kayle-browning
2020,San Marino,Alessandra PERILLI,BRONZE,https://olympics.com/en/athletes/alessandra-perilli
2020,ROC,Vitalina BATSARASHKINA,GOLD,https://olympics.com/en/athletes/vitalina-batsarashkina
2020,People's Republic of China,Ranxin JIANG,BRONZE,https://olympics.com/en/athletes/ranxin-jiang
2020,Bulgaria,Antoaneta BONEVA,SILVER,https://olympics.com/en/athletes/antoaneta-boneva
2020,People's Republic of China,Qian YANG,GOLD,https://olympics.com/en/athletes/qian-yang
2020,People's Republic of China,Haoran YANG,GOLD,https://olympics.com/en/athletes/haoran-yang
2020,United States of America,Mary Carolynn TUCKER,SILVER,https://olympics.com/en/athletes/mary-carolynn-tucker
2020,United States of America,Lucas KOZENIESKY,SILVER,https://olympics.com/en/athletes/lucas-kozeniesky
2020,Republic of Korea,Minjung KIM,SILVER,https://olympics.com/en/athletes/minjung-kim
2020,People's Republic of China,Jiaruixuan XIAO,BRONZE,https://olympics.com/en/athletes/jiaruixuan-xiao
2020,ROC,Vitalina BATSARASHKINA,GOLD,https://olympics.com/en/athletes/vitalina-batsarashkina
2020,Islamic Republic of Iran,Javad FOROUGHI,GOLD,https://olympics.com/en/athletes/javad-foroughi
2020,Serbia,Damir MIKEC,SILVER,https://olympics.com/en/athletes/damir-mikec
2020,People's Republic of China,Wei PANG,BRONZE,https://olympics.com/en/athletes/wei-pang
2020,People's Republic of China,Ranxin JIANG,GOLD,https://olympics.com/en/athletes/ranxin-jiang
2020,People's Republic of China,Wei PANG,GOLD,https://olympics.com/en/athletes/wei-pang
2020,ROC,Vitalina BATSARASHKINA,SILVER,https://olympics.com/en/athletes/vitalina-batsarashkina
2020,ROC,Artem CHERNOUSOV,SILVER,https://olympics.com/en/athletes/artem-chernousov
2020,Ukraine,Olena KOSTEVYCH,BRONZE,https://olympics.com/en/athletes/olena-kostevych
2020,Ukraine,Oleh OMELCHUK,BRONZE,https://olympics.com/en/athletes/oleh-omelchuk
2020,Kuwait,Abdullah ALRASHIDI,BRONZE,https://olympics.com/en/athletes/abdullah-alrashidi-x5661
2020,United States of America,Vincent HANCOCK,GOLD,https://olympics.com/en/athletes/vincent-hancock
2020,Denmark,Jesper HANSEN,SILVER,https://olympics.com/en/athletes/jesper-hansen
2020,People's Republic of China,Zongyuan WANG,GOLD,https://olympics.com/en/athletes/zongyuan-wang
2020,People's Republic of China,Siyi XIE,GOLD,https://olympics.com/en/athletes/siyi-xie
2020,United States of America,Andrew CAPOBIANCO,SILVER,https://olympics.com/en/athletes/andrew-capobianco
2020,United States of America,Mike HIXON,SILVER,https://olympics.com/en/athletes/mike-hixon
2020,Germany,Patrick HAUSDING,BRONZE,https://olympics.com/en/athletes/patrick-hausding
2020,Germany,Lars RUDIGER,BRONZE,https://olympics.com/en/athletes/lars-rudiger
2020,People's Republic of China,Tingmao SHI,GOLD,https://olympics.com/en/athletes/tingmao-shi
2020,People's Republic of China,Han WANG,GOLD,https://olympics.com/en/athletes/han-wang
2020,Canada,Jennifer ABEL,SILVER,https://olympics.com/en/athletes/jennifer-abel
2020,Canada,Melissa CITRINI BEAULIEU,SILVER,https://olympics.com/en/athletes/melissa-citrini-beaulieu
2020,Germany,Lena HENTSCHEL,BRONZE,https://olympics.com/en/athletes/lena-hentschel
2020,Germany,Tina PUNZEL,BRONZE,https://olympics.com/en/athletes/tina-punzel
2020,Great Britain,Thomas DALEY,GOLD,https://olympics.com/en/athletes/thomas-daley
2020,Great Britain,Matty LEE,GOLD,https://olympics.com/en/athletes/matty-lee
2020,People's Republic of China,Yuan CAO,SILVER,https://olympics.com/en/athletes/yuan-cao
2020,People's Republic of China,Aisen CHEN,SILVER,https://olympics.com/en/athletes/aisen-chen
2020,ROC,Aleksandr BONDAR,BRONZE,https://olympics.com/en/athletes/aleksandr-bondar
2020,ROC,Viktor MINIBAEV,BRONZE,https://olympics.com/en/athletes/viktor-minibaev
2020,Great Britain,Jack LAUGHER,BRONZE,https://olympics.com/en/athletes/jack-laugher
2020,People's Republic of China,Siyi XIE,GOLD,https://olympics.com/en/athletes/siyi-xie
2020,People's Republic of China,Zongyuan WANG,SILVER,https://olympics.com/en/athletes/zongyuan-wang
2020,People's Republic of China,Yuxi CHEN,GOLD,https://olympics.com/en/athletes/yuxi-chen
2020,People's Republic of China,Jiaqi ZHANG,GOLD,https://olympics.com/en/athletes/jiaqi-zhang
2020,United States of America,Jessica PARRATTO,SILVER,https://olympics.com/en/athletes/jessica-parratto
2020,United States of America,Delaney SCHNELL,SILVER,https://olympics.com/en/athletes/delaney-schnell
2020,Mexico,Gabriela Belem AGUNDEZ GARCIA,BRONZE,https://olympics.com/en/athletes/gabriela-belem-agundez-garcia
2020,Mexico,Alejandra OROZCO,BRONZE,https://olympics.com/en/athletes/alejandra-orozco
2020,People's Republic of China,Hongchan QUAN,GOLD,https://olympics.com/en/athletes/hongchan-quan
2020,People's Republic of China,Yuxi CHEN,SILVER,https://olympics.com/en/athletes/yuxi-chen
2020,Australia,Melissa WU,BRONZE,https://olympics.com/en/athletes/melissa-wu
2020,Great Britain,Thomas DALEY,BRONZE,https://olympics.com/en/athletes/thomas-daley
2020,People's Republic of China,Jian YANG,SILVER,https://olympics.com/en/athletes/jian-yang-x3822
2020,People's Republic of China,Yuan CAO,GOLD,https://olympics.com/en/athletes/yuan-cao
2020,United States of America,Krysta PALMER,BRONZE,https://olympics.com/en/athletes/krysta-palmer
2020,People's Republic of China,Tingmao SHI,GOLD,https://olympics.com/en/athletes/tingmao-shi
2020,People's Republic of China,Han WANG,SILVER,https://olympics.com/en/athletes/han-wang
2020,Ukraine,Liudmyla LUZAN,BRONZE,https://olympics.com/en/athletes/liudmyla-luzan
2020,Canada,Laurence VINCENT-LAPOINTE,SILVER,https://olympics.com/en/athletes/laurence-vincent-lapointe
2020,United States of America,Nevin HARRISON,GOLD,https://olympics.com/en/athletes/nevin-harrison
2020,Cuba,Serguey TORRES,GOLD,https://olympics.com/en/athletes/serguey-torres
2020,Cuba,Fernando Dayan JORGE,GOLD,https://olympics.com/en/athletes/fernando-dayan-jorge
2020,People's Republic of China,Hao LIU,SILVER,https://olympics.com/en/athletes/hao-liu-x6188
2020,People's Republic of China,Pengfei ZHENG,SILVER,https://olympics.com/en/athletes/pengfei-zheng
2020,Germany,Sebastian BRENDEL,BRONZE,https://olympics.com/en/athletes/sebastian-brendel
2020,Germany,Tim HECKER,BRONZE,https://olympics.com/en/athletes/tim-hecker
2020,Australia,Jean VAN DER WESTHUYZEN,GOLD,https://olympics.com/en/athletes/jean-van-der-westhuyzen
2020,Australia,Thomas GREEN,GOLD,https://olympics.com/en/athletes/thomas-green
2020,Germany,Max HOFF,SILVER,https://olympics.com/en/athletes/max-hoff
2020,Germany,Jacob SCHOPF,SILVER,https://olympics.com/en/athletes/jacob-schopf
2020,Czech Republic,Josef DOSTAL,BRONZE,https://olympics.com/en/athletes/josef-dostal
2020,Czech Republic,Radek SLOUF,BRONZE,https://olympics.com/en/athletes/radek-slouf
2020,Denmark,Emma JORGENSEN,BRONZE,https://olympics.com/en/athletes/emma-jorgensen
2020,Spain,Teresa PORTELA,SILVER,https://olympics.com/en/athletes/teresa-portela
2020,New Zealand,Lisa CARRINGTON,GOLD,https://olympics.com/en/athletes/lisa-carrington
2020,People's Republic of China,Shixiao XU,GOLD,https://olympics.com/en/athletes/shixiao-xu
2020,People's Republic of China,Mengya SUN,GOLD,https://olympics.com/en/athletes/mengya-sun
2020,Ukraine,Liudmyla LUZAN,SILVER,https://olympics.com/en/athletes/liudmyla-luzan
2020,Ukraine,Anastasiia CHETVERIKOVA,SILVER,https://olympics.com/en/athletes/anastasiia-chetverikova
2020,Canada,Laurence VINCENT-LAPOINTE,BRONZE,https://olympics.com/en/athletes/laurence-vincent-lapointe
2020,Canada,Katie VINCENT,BRONZE,https://olympics.com/en/athletes/katie-vincent
2020,Hungary,Tamara CSIPES,SILVER,https://olympics.com/en/athletes/tamara-csipes
2020,Denmark,Emma JORGENSEN,BRONZE,https://olympics.com/en/athletes/emma-jorgensen
2020,New Zealand,Lisa CARRINGTON,GOLD,https://olympics.com/en/athletes/lisa-carrington
2020,Brazil,Isaquias QUEIROZ DOS SANTOS,GOLD,https://olympics.com/en/athletes/isaquias-queiroz-dos-santos
2020,Republic of Moldova,Serghei TARNOVSCHI,BRONZE,https://olympics.com/en/athletes/serghei-tarnovschi
2020,People's Republic of China,Hao LIU,SILVER,https://olympics.com/en/athletes/hao-liu-x6188
2020,Hungary,Adam VARGA,SILVER,https://olympics.com/en/athletes/adam-varga-x2538
2020,Portugal,Fernando PIMENTA,BRONZE,https://olympics.com/en/athletes/fernando-pimenta
2020,Hungary,Balint KOPASZ,GOLD,https://olympics.com/en/athletes/balint-kopasz
2020,New Zealand,Lisa CARRINGTON,GOLD,https://olympics.com/en/athletes/lisa-carrington
2020,New Zealand,Caitlin RYAN,GOLD,https://olympics.com/en/athletes/caitlin-ryan
2020,Poland,Karolina NAJA,SILVER,https://olympics.com/en/athletes/karolina-naja
2020,Poland,Anna PULAWSKA,SILVER,https://olympics.com/en/athletes/anna-pulawska
2020,Hungary,Danuta KOZAK,BRONZE,https://olympics.com/en/athletes/danuta-kozak
2020,Hungary,Dora BODONYI,BRONZE,https://olympics.com/en/athletes/dora-bodonyi
2020,Great Britain,Liam HEATH,BRONZE,https://olympics.com/en/athletes/liam-heath
2020,Italy,Manfredi RIZZA,SILVER,https://olympics.com/en/athletes/manfredi-rizza
2020,Hungary,Sandor TOTKA,GOLD,https://olympics.com/en/athletes/sandor-totka
2020,Netherlands,Annemiek VAN VLEUTEN,SILVER,https://olympics.com/en/athletes/annemiek-van-vleuten
2020,Italy,Elisa LONGO BORGHINI,BRONZE,https://olympics.com/en/athletes/elisa-longo-borghini
2020,Austria,Anna KIESENHOFER,GOLD,https://olympics.com/en/athletes/anna-kiesenhofer
2020,Netherlands,Anna VAN DER BREGGEN,BRONZE,https://olympics.com/en/athletes/anna-van-der-breggen
2020,Switzerland,Marlen REUSSER,SILVER,https://olympics.com/en/athletes/marlen-reusser
2020,Netherlands,Annemiek VAN VLEUTEN,GOLD,https://olympics.com/en/athletes/annemiek-van-vleuten
2020,Slovenia,Primoz ROGLIC,GOLD,https://olympics.com/en/athletes/primoz-roglic
2020,Australia,Rohan DENNIS,BRONZE,https://olympics.com/en/athletes/rohan-dennis
2020,Netherlands,Tom DUMOULIN,SILVER,https://olympics.com/en/athletes/tom-dumoulin
2020,Slovenia,Tadej POGACAR,BRONZE,https://olympics.com/en/athletes/tadej-pogacar
2020,Ecuador,Richard CARAPAZ,GOLD,https://olympics.com/en/athletes/richard-carapaz
2020,Belgium,Wout VAN AERT,SILVER,https://olympics.com/en/athletes/wout-van-aert
2020,Cuba,Roniel IGLESIAS,GOLD,https://olympics.com/en/athletes/roniel-iglesias
2020,ROC,Andrei ZAMKOVOI,BRONZE,https://olympics.com/en/athletes/andrei-zamkovoi
2020,Ireland,Aidan WALSH,BRONZE,https://olympics.com/en/athletes/aidan-walsh
2020,Great Britain,Pat MCCORMACK,SILVER,https://olympics.com/en/athletes/pat-mccormack
2020,Brazil,Hebert SOUSA,GOLD,https://olympics.com/en/athletes/hebert-sousa
2020,Philippines,Eumir MARCIAL,BRONZE,https://olympics.com/en/athletes/eumir-marcial
2020,Ukraine,Oleksandr KHYZHNIAK,SILVER,https://olympics.com/en/athletes/oleksandr-khyzhniak
2020,ROC,Gleb BAKSHI,BRONZE,https://olympics.com/en/athletes/gleb-bakshi
2020,Uzbekistan,Bakhodir JALOLOV,GOLD,https://olympics.com/en/athletes/bakhodir-jalolov
2020,Kazakhstan,Kamshybek KUNKABAYEV,BRONZE,https://olympics.com/en/athletes/kamshybek-kunkabayev
2020,United States of America,Richard TORREZ JR,SILVER,https://olympics.com/en/athletes/richard-torrez-jr
2020,Great Britain,Frazer CLARKE,BRONZE,https://olympics.com/en/athletes/frazer-clarke
2020,ROC,Imam KHATAEV,BRONZE,https://olympics.com/en/athletes/imam-khataev
2020,Azerbaijan,Loren Berto ALFONSO DOMINGUEZ,BRONZE,https://olympics.com/en/athletes/loren-berto-alfonso-dominguez
2020,Great Britain,Benjamin WHITTAKER,SILVER,https://olympics.com/en/athletes/benjamin-whittaker
2020,Cuba,Arlen LOPEZ,GOLD,https://olympics.com/en/athletes/arlen-lopez
2020,United States of America,Duke RAGAN,SILVER,https://olympics.com/en/athletes/duke-ragan
2020,Cuba,Lazaro ALVAREZ ESTRADA,BRONZE,https://olympics.com/en/athletes/lazaro-alvarez-estrada
2020,Ghana,Samuel TAKYI,BRONZE,https://olympics.com/en/athletes/samuel-takyi
2020,ROC,Albert BATYRGAZIEV,GOLD,https://olympics.com/en/athletes/albert-batyrgaziev
2020,ROC,Muslim GADZHIMAGOMEDOV,SILVER,https://olympics.com/en/athletes/muslim-gadzhimagomedov
2020,Brazil,Abner TEIXEIRA,BRONZE,https://olympics.com/en/athletes/abner-teixeira
2020,New Zealand,David NYIKA,BRONZE,https://olympics.com/en/athletes/david-nyika
2020,Cuba,Julio LA CRUZ PERAZA,GOLD,https://olympics.com/en/athletes/julio-la-cruz-peraza
2020,Great Britain,Lauren PRICE,GOLD,https://olympics.com/en/athletes/lauren-price
2020,ROC,Zenfira MAGOMEDALIEVA,BRONZE,https://olympics.com/en/athletes/zenfira-magomedalieva
2020,People's Republic of China,Qian LI,SILVER,https://olympics.com/en/athletes/qian-li-2
2020,Netherlands,Nouchka FONTIJN,BRONZE,https://olympics.com/en/athletes/nouchka-fontijn
2020,Brazil,Beatriz FERREIRA,SILVER,https://olympics.com/en/athletes/beatriz-ferreira
2020,Ireland,Kellie Anne HARRINGTON,GOLD,https://olympics.com/en/athletes/kellie-anne-harrington
2020,Thailand,Sudaporn SEESONDEE,BRONZE,https://olympics.com/en/athletes/sudaporn-seesondee
2020,Finland,Mira POTKONEN,BRONZE,https://olympics.com/en/athletes/mira-potkonen
2020,United States of America,Oshae JONES,BRONZE,https://olympics.com/en/athletes/oshae-jones
2020,People's Republic of China,Hong GU,SILVER,https://olympics.com/en/athletes/hong-gu
2020,Turkey,Busenaz SURMENELI,GOLD,https://olympics.com/en/athletes/busenaz-surmeneli
2020,India,Lovlina BORGOHAIN,BRONZE,https://olympics.com/en/athletes/lovlina-borgohain
2020,Japan,Tsukimi NAMIKI,BRONZE,https://olympics.com/en/athletes/tsukimi-namiki
2020,Bulgaria,Stoyka Zhelyazkova KRASTEVA,GOLD,https://olympics.com/en/athletes/stoyka-zhelyazkova-krasteva
2020,Turkey,Buse Naz CAKIROGLU,SILVER,https://olympics.com/en/athletes/buse-naz-cakiroglu
2020,Chinese Taipei,Hsiao-Wen HUANG,BRONZE,https://olympics.com/en/athletes/hsiao-wen-huang
2020,Great Britain,Galal YAFAI,GOLD,https://olympics.com/en/athletes/galal-yafai
2020,Philippines,Carlo PAALAM,SILVER,https://olympics.com/en/athletes/carlo-paalam
2020,Japan,Ryomei TANAKA,BRONZE,https://olympics.com/en/athletes/ryomei-tanaka
2020,Kazakhstan,Saken BIBOSSINOV,BRONZE,https://olympics.com/en/athletes/saken-bibossinov
2020,Japan,Sena IRIE,GOLD,https://olympics.com/en/athletes/sena-irie
2020,Philippines,Nesthy PETECIO,SILVER,https://olympics.com/en/athletes/nesthy-petecio
2020,Italy,Irma TESTA,BRONZE,https://olympics.com/en/athletes/irma-testa
2020,Great Britain,Karriss ARTINGSTALL,BRONZE,https://olympics.com/en/athletes/karriss-artingstall
2020,Australia,Harrison GARSIDE,BRONZE,https://olympics.com/en/athletes/harrison-garside
2020,United States of America,Keyshawn DAVIS,SILVER,https://olympics.com/en/athletes/keyshawn-davis
2020,Cuba,Andy CRUZ,GOLD,https://olympics.com/en/athletes/andy-cruz
2020,Armenia,Hovhannes BACHKOV,BRONZE,https://olympics.com/en/athletes/hovhannes-bachkov
2020,ROC,Svetlana KOLESNICHENKO,GOLD,https://olympics.com/en/athletes/svetlana-kolesnichenko
2020,ROC,Svetlana ROMASHINA,GOLD,https://olympics.com/en/athletes/svetlana-romashina
2020,People's Republic of China,Xuechen HUANG,SILVER,https://olympics.com/en/athletes/xuechen-huang
2020,People's Republic of China,Wenyan SUN,SILVER,https://olympics.com/en/athletes/wenyan-sun
2020,Ukraine,Marta FIEDINA,BRONZE,https://olympics.com/en/athletes/marta-fiedina
2020,Ukraine,Anastasiya SAVCHUK,BRONZE,https://olympics.com/en/athletes/anastasiya-savchuk
2020,Great Britain,Kye WHYTE,SILVER,https://olympics.com/en/athletes/kye-whyte
2020,Netherlands,Niek KIMMANN,GOLD,https://olympics.com/en/athletes/niek-kimmann
2020,Colombia,Carlos Alberto RAMIREZ YEPES,BRONZE,https://olympics.com/en/athletes/carlos-alberto-ramirez-yepes
2020,Colombia,Mariana PAJÓN,SILVER,https://olympics.com/en/athletes/mariana-pajon
2020,Great Britain,Bethany SHRIEVER,GOLD,https://olympics.com/en/athletes/bethany-shriever
2020,Netherlands,Merel SMULDERS,BRONZE,https://olympics.com/en/athletes/merel-smulders
2020,Great Britain,Georgia TAYLOR-BROWN,SILVER,https://olympics.com/en/athletes/georgia-taylor-brown
2020,Bermuda,Flora DUFFY,GOLD,https://olympics.com/en/athletes/flora-duffy
2020,United States of America,Katie ZAFERES,BRONZE,https://olympics.com/en/athletes/katie-zaferes
2020,Norway,Kristian BLUMMENFELT,GOLD,https://olympics.com/en/athletes/kristian-blummenfelt
2020,Great Britain,Alex YEE,SILVER,https://olympics.com/en/athletes/alex-yee
2020,New Zealand,Hayden WILDE,BRONZE,https://olympics.com/en/athletes/hayden-wilde
2020,United States of America,Carissa MOORE,GOLD,https://olympics.com/en/athletes/carissa-moore
2020,South Africa,Bianca BUITENDAG,SILVER,https://olympics.com/en/athletes/bianca-buitendag
2020,Japan,Amuro TSUZUKI,BRONZE,https://olympics.com/en/athletes/amuro-tsuzuki
2020,People's Republic of China,Long MA,GOLD,https://olympics.com/en/athletes/long-ma
2020,People's Republic of China,Zhendong FAN,SILVER,https://olympics.com/en/athletes/zhendong-fan
2020,Germany,Dimitrij OVTCHAROV,BRONZE,https://olympics.com/en/athletes/dimitrij-ovtcharov
2020,Japan,Jun MIZUTANI,GOLD,https://olympics.com/en/athletes/jun-mizutani
2020,Japan,Mima ITO,GOLD,https://olympics.com/en/athletes/mima-ito
2020,People's Republic of China,Xin XU,SILVER,https://olympics.com/en/athletes/xin-xu
2020,People's Republic of China,Shiwen LIU,SILVER,https://olympics.com/en/athletes/shiwen-liu
2020,Chinese Taipei,Yun Ju LIN,BRONZE,https://olympics.com/en/athletes/yun-ju-lin
2020,Chinese Taipei,I-Ching CHENG,BRONZE,https://olympics.com/en/athletes/i-ching-cheng
2020,People's Republic of China,Meng CHEN,GOLD,https://olympics.com/en/athletes/meng-chen-x5731
2020,People's Republic of China,Yingsha SUN,SILVER,https://olympics.com/en/athletes/yingsha-sun
2020,Japan,Mima ITO,BRONZE,https://olympics.com/en/athletes/mima-ito
2020,Germany,Hannes AIGNER,BRONZE,https://olympics.com/en/athletes/hannes-aigner
2020,Slovakia,Jakub GRIGAR,SILVER,https://olympics.com/en/athletes/jakub-grigar
2020,Czech Republic,Jiri PRSKAVEC,GOLD,https://olympics.com/en/athletes/jiri-prskavec
2020,Great Britain,Mallory FRANKLIN,SILVER,https://olympics.com/en/athletes/mallory-franklin
2020,Australia,Jessica FOX,GOLD,https://olympics.com/en/athletes/jessica-fox
2020,Germany,Andrea HERZOG,BRONZE,https://olympics.com/en/athletes/andrea-herzog
2020,Spain,Maialen CHOURRAUT,SILVER,https://olympics.com/en/athletes/maialen-chourraut
2020,Australia,Jessica FOX,BRONZE,https://olympics.com/en/athletes/jessica-fox
