country_name,country_3_letter_code,slug_game,year,medal_type,count_medals
United States of America,USA,rio-2016,2016,BRONZE,38
United States of America,USA,rio-2016,2016,GOLD,46
United States of America,USA,rio-2016,2016,SILVER,37
United States of America,USA,pyeongchang-2018,2018,BRONZE,6
United States of America,USA,pyeongchang-2018,2018,GOLD,9
United States of America,USA,pyeongchang-2018,2018,SILVER,8
United States of America,USA,tokyo-2020,2020,BRONZE,33
United States of America,USA,tokyo-2020,2020,GOLD,39
United States of America,USA,tokyo-2020,2020,SILVER,41
United States of America,USA,beijing-2022,2022,BRONZE,7
United States of America,USA,beijing-2022,2022,GOLD,8
United States of America,USA,beijing-2022,2022,SILVER,10
Uruguay,URU,paris-1924,1924,GOLD,1
Uruguay,URU,amsterdam-1928,1928,GOLD,1
Uruguay,URU,los-angeles-1932,1932,BRONZE,1
Uruguay,URU,london-1948,1948,BRONZE,1
Uruguay,URU,london-1948,1948,SILVER,1
Uruguay,URU,helsinki-1952,1952,BRONZE,2
Uruguay,URU,melbourne-1956,1956,BRONZE,1
Uruguay,URU,tokyo-1964,1964,BRONZE,1
Uruguay,URU,sydney-2000,2000,SILVER,1
Uzbekistan,UZB,lillehammer-1994,1994,GOLD,1
Uzbekistan,UZB,atlanta-1996,1996,BRONZE,1
Uzbekistan,UZB,atlanta-1996,1996,SILVER,1
Uzbekistan,UZB,sydney-2000,2000,BRONZE,2
Uzbekistan,UZB,sydney-2000,2000,GOLD,1
Uzbekistan,UZB,sydney-2000,2000,SILVER,1
Uzbekistan,UZB,athens-2004,2004,BRONZE,2
Uzbekistan,UZB,athens-2004,2004,GOLD,2
Uzbekistan,UZB,athens-2004,2004,SILVER,1
Uzbekistan,UZB,beijing-2008,2008,BRONZE,3
Uzbekistan,UZB,beijing-2008,2008,SILVER,1
Uzbekistan,UZB,london-2012,2012,BRONZE,2
Uzbekistan,UZB,rio-2016,2016,BRONZE,7
Uzbekistan,UZB,rio-2016,2016,GOLD,4
Uzbekistan,UZB,rio-2016,2016,SILVER,2
Uzbekistan,UZB,tokyo-2020,2020,BRONZE,2
Uzbekistan,UZB,tokyo-2020,2020,GOLD,3
Venezuela,VEN,helsinki-1952,1952,BRONZE,1
Venezuela,VEN,rome-1960,1960,BRONZE,1
Venezuela,VEN,mexico-city-1968,1968,GOLD,1
Venezuela,VEN,montreal-1976,1976,SILVER,1
Venezuela,VEN,moscow-1980,1980,SILVER,1
Venezuela,VEN,los-angeles-1984,1984,BRONZE,3
Venezuela,VEN,athens-2004,2004,BRONZE,2
Venezuela,VEN,beijing-2008,2008,BRONZE,1
Venezuela,VEN,london-2012,2012,GOLD,1
Venezuela,VEN,rio-2016,2016,BRONZE,1
Venezuela,VEN,rio-2016,2016,SILVER,2
Venezuela,VEN,tokyo-2020,2020,GOLD,1
Venezuela,VEN,tokyo-2020,2020,SILVER,3
Vietnam,VIE,sydney-2000,2000,SILVER,1
Vietnam,VIE,beijing-2008,2008,SILVER,1
Vietnam,VIE,rio-2016,2016,GOLD,1
Vietnam,VIE,rio-2016,2016,SILVER,1
West Indies Federation,WIF,rome-1960,1960,BRONZE,2
Yugoslavia,YUG,paris-1924,1924,GOLD,2
Yugoslavia,YUG,amsterdam-1928,1928,BRONZE,3
Yugoslavia,YUG,amsterdam-1928,1928,GOLD,1
Yugoslavia,YUG,amsterdam-1928,1928,SILVER,1
Yugoslavia,YUG,berlin-1936,1936,SILVER,1
Yugoslavia,YUG,london-1948,1948,SILVER,2
Yugoslavia,YUG,helsinki-1952,1952,GOLD,1
Yugoslavia,YUG,helsinki-1952,1952,SILVER,2
Yugoslavia,YUG,melbourne-1956,1956,SILVER,3
Yugoslavia,YUG,rome-1960,1960,GOLD,1
Yugoslavia,YUG,rome-1960,1960,SILVER,1
Yugoslavia,YUG,tokyo-1964,1964,BRONZE,2
Yugoslavia,YUG,tokyo-1964,1964,GOLD,2
Yugoslavia,YUG,tokyo-1964,1964,SILVER,1
Yugoslavia,YUG,mexico-city-1968,1968,BRONZE,2
Yugoslavia,YUG,mexico-city-1968,1968,GOLD,3
Yugoslavia,YUG,mexico-city-1968,1968,SILVER,3
Yugoslavia,YUG,munich-1972,1972,BRONZE,2
Yugoslavia,YUG,munich-1972,1972,GOLD,2
Yugoslavia,YUG,munich-1972,1972,SILVER,1
Yugoslavia,YUG,montreal-1976,1976,BRONZE,3
Yugoslavia,YUG,montreal-1976,1976,GOLD,2
Yugoslavia,YUG,montreal-1976,1976,SILVER,3
Yugoslavia,YUG,moscow-1980,1980,BRONZE,4
Yugoslavia,YUG,moscow-1980,1980,GOLD,2
Yugoslavia,YUG,moscow-1980,1980,SILVER,3
Yugoslavia,YUG,los-angeles-1984,1984,BRONZE,7
Yugoslavia,YUG,los-angeles-1984,1984,GOLD,7
Yugoslavia,YUG,los-angeles-1984,1984,SILVER,4
Yugoslavia,YUG,sarajevo-1984,1984,SILVER,1
Yugoslavia,YUG,calgary-1988,1988,BRONZE,1
Yugoslavia,YUG,seoul-1988,1988,BRONZE,5
Yugoslavia,YUG,seoul-1988,1988,GOLD,3
Yugoslavia,YUG,calgary-1988,1988,SILVER,2
Yugoslavia,YUG,seoul-1988,1988,SILVER,4
Zambia,ZAM,los-angeles-1984,1984,BRONZE,1
Zambia,ZAM,atlanta-1996,1996,SILVER,1
Zimbabwe,ZIM,moscow-1980,1980,GOLD,1
Zimbabwe,ZIM,athens-2004,2004,BRONZE,1
Zimbabwe,ZIM,athens-2004,2004,GOLD,1
Zimbabwe,ZIM,athens-2004,2004,SILVER,1
Zimbabwe,ZIM,beijing-2008,2008,GOLD,1
Zimbabwe,ZIM,beijing-2008,2008,SILVER,3
